red3_epa,red2_epa,red1_epa,blue3_epa,blue2_epa,blue1_epa,red3_total_points,red2_total_points,red1_total_points,blue3_total_points,blue2_total_points,blue1_total_points,red3_auto_points,red2_auto_points,red1_auto_points,blue3_auto_points,blue2_auto_points,blue1_auto_points,red3_teleop_points,red2_teleop_points,red1_teleop_points,blue3_teleop_points,blue2_teleop_points,blue1_teleop_points,red3_endgame_points,red2_endgame_points,red1_endgame_points,blue3_endgame_points,blue2_endgame_points,blue1_endgame_points,red3_rank,red2_rank,red1_rank,blue3_rank,blue2_rank,blue1_rank,red3_winrate,red2_winrate,red1_winrate,blue3_winrate,blue2_winrate,blue1_winrate,blue_score,red_score
1405,1513,1510,1405,1513,1510,10.55,23.25,22.99,10.55,23.25,22.99,1.89,4.34,3.18,1.89,4.34,3.18,8.49,16.58,18.95,8.49,16.58,18.95,0.18,2.33,0.86,0.18,2.33,0.86,3321,1415,1476,3321,1415,1476,0.4167,0.7333,0.3,0.4167,0.7333,0.3,45,59
1664,1554,1613,1664,1554,1613,45.58,29.03,38.15,45.58,29.03,38.15,5.9,2.3,10.37,5.9,2.3,10.37,38.65,18.72,25.95,38.65,18.72,25.95,1.03,8.01,1.82,1.03,8.01,1.82,231,876,446,231,876,446,0.7059,0.625,0.7188,0.7059,0.625,0.7188,104,58
1445,1492,1511,1445,1492,1511,14.86,20.55,22.94,14.86,20.55,22.94,4.44,5.04,4.67,4.44,5.04,4.67,9.43,14.24,16.51,9.43,14.24,16.51,0.99,1.27,1.76,0.99,1.27,1.76,2738,1794,1456,2738,1794,1456,0.4118,0.4643,0.5,0.4118,0.4643,0.5,33,77
1643,1398,1540,1643,1398,1540,42.85,9.83,27.16,42.85,9.83,27.16,7.29,1.62,4.5,7.29,1.62,4.5,34.37,7.47,20.29,34.37,7.47,20.29,1.19,0.74,2.37,1.19,0.74,2.37,308,3394,1046,308,3394,1046,0.6875,0.3333,0.4839,0.6875,0.3333,0.4839,67,86
1360,1580,1357,1360,1580,1357,6.01,33.22,5.64,6.01,33.22,5.64,-0.67,5.7,3.17,-0.67,5.7,3.17,5.3,19.2,1.68,5.3,19.2,1.68,1.38,8.32,0.8,1.38,8.32,0.8,3623,657,3637,3623,657,3637,0.2667,0.5,0.3333,0.2667,0.5,0.3333,36,53
1432,1451,1510,1432,1451,1510,13.5,15.5,22.99,13.5,15.5,22.99,1.62,0.77,3.18,1.62,0.77,3.18,11.2,10.62,18.95,11.2,10.62,18.95,0.68,4.11,0.86,0.68,4.11,0.86,2975,2649,1476,2975,2649,1476,0.4483,0.2857,0.3,0.4483,0.2857,0.3,65,107
1540,1445,1675,1540,1445,1675,27.16,14.86,48.04,27.16,14.86,48.04,4.5,4.44,10.09,4.5,4.44,10.09,20.29,9.43,37.01,20.29,9.43,37.01,2.37,0.99,0.94,2.37,0.99,0.94,1046,2738,201,1046,2738,201,0.4839,0.4118,0.8235,0.4839,0.4118,0.8235,81,36
1557,1360,1554,1557,1360,1554,29.33,6.01,29.03,29.33,6.01,29.03,7.48,-0.67,2.3,7.48,-0.67,2.3,21.14,5.3,18.72,21.14,5.3,18.72,0.72,1.38,8.01,0.72,1.38,8.01,856,3623,876,856,3623,876,0.3571,0.2667,0.625,0.3571,0.2667,0.625,71,93
1357,1510,1466,1357,1510,1466,5.64,22.99,17.25,5.64,22.99,17.25,3.17,3.18,2.41,3.17,3.18,2.41,1.68,18.95,12.09,1.68,18.95,12.09,0.8,0.86,2.75,0.8,0.86,2.75,3637,1476,2377,3637,1476,2377,0.3333,0.3,0.375,0.3333,0.3,0.375,60,75
1451,1613,1585,1451,1613,1585,15.5,38.24,33.49,15.5,38.24,33.49,0.77,9.7,8.24,0.77,9.7,8.24,10.62,21.8,23.72,10.62,21.8,23.72,4.11,6.73,1.53,4.11,6.73,1.53,2649,442,616,2649,442,616,0.2857,0.5588,0.7333,0.2857,0.5588,0.7333,75,107
1541,1432,1557,1541,1432,1557,27.07,13.5,29.33,27.07,13.5,29.33,7.81,1.62,7.48,7.81,1.62,7.48,17.34,11.2,21.14,17.34,11.2,21.14,1.92,0.68,0.72,1.92,0.68,0.72,1034,2975,856,1034,2975,856,0.6471,0.4483,0.3571,0.6471,0.4483,0.3571,63,38
1382,1541,1435,1382,1541,1435,8.15,27.07,13.85,8.15,27.07,13.85,1.48,7.81,3.11,1.48,7.81,3.11,4.26,17.34,8.75,4.26,17.34,8.75,2.42,1.92,1.99,2.42,1.92,1.99,3527,1034,2934,3527,1034,2934,0.1667,0.6471,0.4074,0.1667,0.6471,0.4074,35,63
1580,1398,1432,1580,1398,1432,33.22,9.83,13.5,33.22,9.83,13.5,5.7,1.62,1.62,5.7,1.62,1.62,19.2,7.47,11.2,19.2,7.47,11.2,8.32,0.74,0.68,8.32,0.74,0.68,657,3394,2975,657,3394,2975,0.5,0.3333,0.4483,0.5,0.3333,0.4483,51,107
1360,1557,1451,1360,1557,1451,6.01,29.33,15.5,6.01,29.33,15.5,-0.67,7.48,0.77,-0.67,7.48,0.77,5.3,21.14,10.62,5.3,21.14,10.62,1.38,0.72,4.11,1.38,0.72,4.11,3623,856,2649,3623,856,2649,0.2667,0.3571,0.2857,0.2667,0.3571,0.2857,56,68
1382,1513,1675,1382,1513,1675,8.15,23.25,48.04,8.15,23.25,48.04,1.48,4.34,10.09,1.48,4.34,10.09,4.26,16.58,37.01,4.26,16.58,37.01,2.42,2.33,0.94,2.42,2.33,0.94,3527,1415,201,3527,1415,201,0.1667,0.7333,0.8235,0.1667,0.7333,0.8235,124,78
1511,1585,1613,1511,1585,1613,22.94,33.49,38.15,22.94,33.49,38.15,4.67,8.24,10.37,4.67,8.24,10.37,16.51,23.72,25.95,16.51,23.72,25.95,1.76,1.53,1.82,1.76,1.53,1.82,1456,616,446,1456,616,446,0.5,0.7333,0.7188,0.5,0.7333,0.7188,86,68
1554,1357,1540,1554,1357,1540,29.03,5.64,27.16,29.03,5.64,27.16,2.3,3.17,4.5,2.3,3.17,4.5,18.72,1.68,20.29,18.72,1.68,20.29,8.01,0.8,2.37,8.01,0.8,2.37,876,3637,1046,876,3637,1046,0.625,0.3333,0.4839,0.625,0.3333,0.4839,59,39
1513,1398,1557,1513,1398,1557,23.25,9.83,29.33,23.25,9.83,29.33,4.34,1.62,7.48,4.34,1.62,7.48,16.58,7.47,21.14,16.58,7.47,21.14,2.33,0.74,0.72,2.33,0.74,0.72,1415,3394,856,1415,3394,856,0.7333,0.3333,0.3571,0.7333,0.3333,0.3571,78,48
1499,1597,1664,1499,1597,1664,21.27,35.25,45.58,21.27,35.25,45.58,2.4,8.31,5.9,2.4,8.31,5.9,16.22,25.09,38.65,16.22,25.09,38.65,2.65,1.85,1.03,2.65,1.85,1.03,1656,534,231,1656,534,231,0.6111,0.5,0.7059,0.6111,0.5,0.7059,150,94
1675,1643,1405,1675,1643,1405,48.04,42.85,10.55,48.04,42.85,10.55,10.09,7.29,1.89,10.09,7.29,1.89,37.01,34.37,8.49,37.01,34.37,8.49,0.94,1.19,0.18,0.94,1.19,0.18,201,308,3321,201,308,3321,0.8235,0.6875,0.4167,0.8235,0.6875,0.4167,90,65
1553,1580,1540,1553,1580,1540,28.86,33.22,27.16,28.86,33.22,27.16,5.16,5.7,4.5,5.16,5.7,4.5,22.32,19.2,20.29,22.32,19.2,20.29,1.38,8.32,2.37,1.38,8.32,2.37,890,657,1046,890,657,1046,0.6471,0.5,0.4839,0.6471,0.5,0.4839,78,92
1382,1499,1440,1382,1499,1440,8.15,21.27,14.35,8.15,21.27,14.35,1.48,2.4,5.02,1.48,2.4,5.02,4.26,16.22,8.56,4.26,16.22,8.56,2.42,2.65,0.77,2.42,2.65,0.77,3527,1656,2850,3527,1656,2850,0.1667,0.6111,0.4828,0.1667,0.6111,0.4828,22,64
1435,1510,1541,1435,1510,1541,13.85,22.99,27.07,13.85,22.99,27.07,3.11,3.18,7.81,3.11,3.18,7.81,8.75,18.95,17.34,8.75,18.95,17.34,1.99,0.86,1.92,1.99,0.86,1.92,2934,1476,1034,2934,1476,1034,0.4074,0.3,0.6471,0.4074,0.3,0.6471,37,16
1492,1360,1466,1492,1360,1466,20.55,6.01,17.25,20.55,6.01,17.25,5.04,-0.67,2.41,5.04,-0.67,2.41,14.24,5.3,12.09,14.24,5.3,12.09,1.27,1.38,2.75,1.27,1.38,2.75,1794,3623,2377,1794,3623,2377,0.4643,0.2667,0.375,0.4643,0.2667,0.375,4,64
1613,1431,1541,1613,1431,1541,38.24,13.29,27.07,38.24,13.29,27.07,9.7,0.46,7.81,9.7,0.46,7.81,21.8,11.09,17.34,21.8,11.09,17.34,6.73,1.74,1.92,6.73,1.74,1.92,442,2976,1034,442,2976,1034,0.5588,0.3333,0.6471,0.5588,0.3333,0.6471,97,41
1513,1511,1643,1513,1511,1643,23.25,22.94,42.85,23.25,22.94,42.85,4.34,4.67,7.29,4.34,4.67,7.29,16.58,16.51,34.37,16.58,16.51,34.37,2.33,1.76,1.19,2.33,1.76,1.19,1415,1456,308,1415,1456,308,0.7333,0.5,0.6875,0.7333,0.5,0.6875,54,49
1540,1541,1553,1540,1541,1553,27.16,27.07,28.86,27.16,27.07,28.86,4.5,7.81,5.16,4.5,7.81,5.16,20.29,17.34,22.32,20.29,17.34,22.32,2.37,1.92,1.38,2.37,1.92,1.38,1046,1034,890,1046,1034,890,0.4839,0.6471,0.6471,0.4839,0.6471,0.6471,110,58
1597,1499,1580,1597,1499,1580,35.25,21.27,33.22,35.25,21.27,33.22,8.31,2.4,5.7,8.31,2.4,5.7,25.09,16.22,19.2,25.09,16.22,19.2,1.85,2.65,8.32,1.85,2.65,8.32,534,1656,657,534,1656,657,0.5,0.6111,0.5,0.5,0.6111,0.5,91,123
1466,1554,1613,1466,1554,1613,17.25,29.03,38.24,17.25,29.03,38.24,2.41,2.3,9.7,2.41,2.3,9.7,12.09,18.72,21.8,12.09,18.72,21.8,2.75,8.01,6.73,2.75,8.01,6.73,2377,876,442,2377,876,442,0.375,0.625,0.5588,0.375,0.625,0.5588,66,89
1540,1541,1553,1540,1541,1553,27.16,27.07,28.86,27.16,27.07,28.86,4.5,7.81,5.16,4.5,7.81,5.16,20.29,17.34,22.32,20.29,17.34,22.32,2.37,1.92,1.38,2.37,1.92,1.38,1046,1034,890,1046,1034,890,0.4839,0.6471,0.6471,0.4839,0.6471,0.6471,67,112
1492,1557,1510,1492,1557,1510,20.55,29.33,22.99,20.55,29.33,22.99,5.04,7.48,3.18,5.04,7.48,3.18,14.24,21.14,18.95,14.24,21.14,18.95,1.27,0.72,0.86,1.27,0.72,0.86,1794,856,1476,1794,856,1476,0.4643,0.3571,0.3,0.4643,0.3571,0.3,72,133
1540,1541,1553,1540,1541,1553,27.16,27.07,28.86,27.16,27.07,28.86,4.5,7.81,5.16,4.5,7.81,5.16,20.29,17.34,22.32,20.29,17.34,22.32,2.37,1.92,1.38,2.37,1.92,1.38,1046,1034,890,1046,1034,890,0.4839,0.6471,0.6471,0.4839,0.6471,0.6471,64,88
1597,1499,1580,1597,1499,1580,35.25,21.27,33.22,35.25,21.27,33.22,8.31,2.4,5.7,8.31,2.4,5.7,25.09,16.22,19.2,25.09,16.22,19.2,1.85,2.65,8.32,1.85,2.65,8.32,534,1656,657,534,1656,657,0.5,0.6111,0.5,0.5,0.6111,0.5,93,82
1440,1511,1451,1440,1511,1451,14.35,22.94,15.5,14.35,22.94,15.5,5.02,4.67,0.77,5.02,4.67,0.77,8.56,16.51,10.62,8.56,16.51,10.62,0.77,1.76,4.11,0.77,1.76,4.11,2850,1456,2649,2850,1456,2649,0.4828,0.5,0.2857,0.4828,0.5,0.2857,35,42
1432,1541,1553,1432,1541,1553,13.5,27.07,28.86,13.5,27.07,28.86,1.62,7.81,5.16,1.62,7.81,5.16,11.2,17.34,22.32,11.2,17.34,22.32,0.68,1.92,1.38,0.68,1.92,1.38,2975,1034,890,2975,1034,890,0.4483,0.6471,0.6471,0.4483,0.6471,0.6471,92,83
1440,1511,1451,1440,1511,1451,14.35,22.94,15.5,14.35,22.94,15.5,5.02,4.67,0.77,5.02,4.67,0.77,8.56,16.51,10.62,8.56,16.51,10.62,0.77,1.76,4.11,0.77,1.76,4.11,2850,1456,2649,2850,1456,2649,0.4828,0.5,0.2857,0.4828,0.5,0.2857,49,102
1466,1554,1613,1466,1554,1613,17.25,29.03,38.24,17.25,29.03,38.24,2.41,2.3,9.7,2.41,2.3,9.7,12.09,18.72,21.8,12.09,18.72,21.8,2.75,8.01,6.73,2.75,8.01,6.73,2377,876,442,2377,876,442,0.375,0.625,0.5588,0.375,0.625,0.5588,97,120
1613,1360,1513,1613,1360,1513,38.15,6.01,23.25,38.15,6.01,23.25,10.37,-0.67,4.34,10.37,-0.67,4.34,25.95,5.3,16.58,25.95,5.3,16.58,1.82,1.38,2.33,1.82,1.38,2.33,446,3623,1415,446,3623,1415,0.7188,0.2667,0.7333,0.7188,0.2667,0.7333,30,124
1643,1398,1585,1643,1398,1585,42.85,9.83,33.49,42.85,9.83,33.49,7.29,1.62,8.24,7.29,1.62,8.24,34.37,7.47,23.72,34.37,7.47,23.72,1.19,0.74,1.53,1.19,0.74,1.53,308,3394,616,308,3394,616,0.6875,0.3333,0.7333,0.6875,0.3333,0.7333,81,91
1617,1580,1446,1617,1580,1446,38.76,33.22,15.14,38.76,33.22,15.14,8.8,5.7,3.45,8.8,5.7,3.45,27.64,19.2,9.87,27.64,19.2,9.87,2.32,8.32,1.82,2.32,8.32,1.82,426,657,2725,426,657,2725,0.7222,0.5,0.3611,0.7222,0.5,0.3611,91,96
1617,1580,1446,1617,1580,1446,38.76,33.22,15.14,38.76,33.22,15.14,8.8,5.7,3.45,8.8,5.7,3.45,27.64,19.2,9.87,27.64,19.2,9.87,2.32,8.32,1.82,2.32,8.32,1.82,426,657,2725,426,657,2725,0.7222,0.5,0.3611,0.7222,0.5,0.3611,97,111
1617,1603,1409,1617,1603,1409,38.76,36.61,11.01,38.76,36.61,11.01,8.8,7.51,2.82,8.8,7.51,2.82,27.64,26.64,7.34,27.64,26.64,7.34,2.32,2.46,0.85,2.32,2.46,0.85,426,506,3287,426,506,3287,0.7222,0.8235,0.2333,0.7222,0.8235,0.2333,103,19
1413,1448,1580,1413,1448,1580,11.48,15.31,33.22,11.48,15.31,33.22,3.74,3.62,5.7,3.74,3.62,5.7,6.36,9.33,19.2,6.36,9.33,19.2,1.39,2.35,8.32,1.39,2.35,8.32,3228,2691,657,3228,2691,657,0.5714,0.4167,0.5,0.5714,0.4167,0.5,56,25
1368,1440,1446,1368,1440,1446,6.78,14.37,15.14,6.78,14.37,15.14,1.97,4.04,3.45,1.97,4.04,3.45,4.03,8.92,9.87,4.03,8.92,9.87,0.77,1.4,1.82,0.77,1.4,1.82,3589,2852,2725,3589,2852,2725,0.0833,0.75,0.3611,0.0833,0.75,0.3611,16,50
1387,1408,1603,1387,1408,1603,8.72,10.96,36.61,8.72,10.96,36.61,0.72,3.71,7.51,0.72,3.71,7.51,6.94,5.94,26.64,6.94,5.94,26.64,1.06,1.31,2.46,1.06,1.31,2.46,3487,3282,506,3487,3282,506,0.5,0.4167,0.8235,0.5,0.4167,0.8235,57,31
1452,1383,1580,1452,1383,1580,15.81,8.35,33.22,15.81,8.35,33.22,3.46,2.97,5.7,3.46,2.97,5.7,11.45,4.29,19.2,11.45,4.29,19.2,0.9,1.09,8.32,0.9,1.09,8.32,2627,3516,657,2627,3516,657,0.4333,0.3333,0.5,0.4333,0.3333,0.5,20,29
1387,1440,1574,1387,1440,1574,8.76,14.37,32.29,8.76,14.37,32.29,2.07,4.04,8.21,2.07,4.04,8.21,4.93,8.92,22.83,4.93,8.92,22.83,1.77,1.4,1.25,1.77,1.4,1.25,3485,2852,700,3485,2852,700,0.6176,0.75,0.6471,0.6176,0.75,0.6471,58,10
1405,1435,1446,1405,1435,1446,10.59,13.85,15.14,10.59,13.85,15.14,1.92,3.11,3.45,1.92,3.11,3.45,7.13,8.75,9.87,7.13,8.75,9.87,1.55,1.99,1.82,1.55,1.99,1.82,3337,2934,2725,3337,2934,2725,0.3571,0.4074,0.3611,0.3571,0.4074,0.3611,41,49
1575,1675,1321,1575,1675,1321,32.46,48.04,2.2,32.46,48.04,2.2,5.76,10.09,1.22,5.76,10.09,1.22,25.48,37.01,0.57,25.48,37.01,0.57,1.22,0.94,0.42,1.22,0.94,0.42,693,201,3701,693,201,3701,0.7941,0.8235,0.25,0.7941,0.8235,0.25,80,11
1387,1506,1387,1387,1506,1387,8.72,22.41,8.76,8.72,22.41,8.76,0.72,4.09,2.07,0.72,4.09,2.07,6.94,16.64,4.93,6.94,16.64,4.93,1.06,1.68,1.77,1.06,1.68,1.77,3487,1550,3485,3487,1550,3485,0.5,0.4,0.6176,0.5,0.4,0.6176,19,15
1420,1408,1580,1420,1408,1580,12.23,10.96,33.22,12.23,10.96,33.22,3.9,3.71,5.7,3.9,3.71,5.7,6.58,5.94,19.2,6.58,5.94,19.2,1.75,1.31,8.32,1.75,1.31,8.32,3127,3282,657,3127,3282,657,0.4286,0.4167,0.5,0.4286,0.4167,0.5,58,39
1404,1617,1435,1404,1617,1435,10.45,38.76,13.85,10.45,38.76,13.85,2.77,8.8,3.11,2.77,8.8,3.11,6.14,27.64,8.75,6.14,27.64,8.75,1.55,2.32,1.99,1.55,2.32,1.99,3343,426,2934,3343,426,2934,0.3333,0.7222,0.4074,0.3333,0.7222,0.4074,87,27
1512,1574,1446,1512,1574,1446,23.25,32.29,15.14,23.25,32.29,15.14,3.25,8.21,3.45,3.25,8.21,3.45,18.59,22.83,9.87,18.59,22.83,9.87,1.42,1.25,1.82,1.42,1.25,1.82,1441,700,2725,1441,700,2725,0.5,0.6471,0.3611,0.5,0.6471,0.3611,49,37
1488,1459,1321,1488,1459,1321,20.1,16.62,2.2,20.1,16.62,2.2,5.07,4.35,1.22,5.07,4.35,1.22,13.76,10.17,0.57,13.76,10.17,0.57,1.27,2.1,0.42,1.27,2.1,0.42,1843,2499,3701,1843,2499,3701,0.5,0.4375,0.25,0.5,0.4375,0.25,25,66
1512,1575,1413,1512,1575,1413,23.25,32.46,11.48,23.25,32.46,11.48,3.25,5.76,3.74,3.25,5.76,3.74,18.59,25.48,6.36,18.59,25.48,6.36,1.42,1.22,1.39,1.42,1.22,1.39,1441,693,3228,1441,693,3228,0.5,0.7941,0.5714,0.5,0.7941,0.5714,46,23
1387,1404,1454,1387,1404,1454,8.76,10.45,15.98,8.76,10.45,15.98,2.07,2.77,2.83,2.07,2.77,2.83,4.93,6.14,12.42,4.93,6.14,12.42,1.77,1.55,0.73,1.77,1.55,0.73,3485,3343,2592,3485,3343,2592,0.6176,0.3333,0.5333,0.6176,0.3333,0.5333,19,23
1448,1452,1408,1448,1452,1408,15.31,15.75,10.96,15.31,15.75,10.96,3.62,2.18,3.71,3.62,2.18,3.71,9.33,12.81,5.94,9.33,12.81,5.94,2.35,0.77,1.31,2.35,0.77,1.31,2691,2635,3282,2691,2635,3282,0.4167,0.5333,0.4167,0.4167,0.5333,0.4167,20,72
1603,1368,1373,1603,1368,1373,36.61,6.78,7.33,36.61,6.78,7.33,7.51,1.97,3.93,7.51,1.97,3.93,26.64,4.03,1.41,26.64,4.03,1.41,2.46,0.77,1.99,2.46,0.77,1.99,506,3589,3569,506,3589,3569,0.8235,0.0833,0.4118,0.8235,0.0833,0.4118,136,21
1512,1580,1463,1512,1580,1463,23.25,33.22,17.08,23.25,33.22,17.08,3.25,5.7,3.65,3.25,5.7,3.65,18.59,19.2,10.11,18.59,19.2,10.11,1.42,8.32,3.32,1.42,8.32,3.32,1441,657,2418,1441,657,2418,0.5,0.5,0.4643,0.5,0.5,0.4643,81,26
1440,1413,1383,1440,1413,1383,14.37,11.48,8.35,14.37,11.48,8.35,4.04,3.74,2.97,4.04,3.74,2.97,8.92,6.36,4.29,8.92,6.36,4.29,1.4,1.39,1.09,1.4,1.39,1.09,2852,3228,3516,2852,3228,3516,0.75,0.5714,0.3333,0.75,0.5714,0.3333,70,32
1603,1384,1575,1603,1384,1575,36.61,8.42,32.46,36.61,8.42,32.46,7.51,2.56,5.76,7.51,2.56,5.76,26.64,5.2,25.48,26.64,5.2,25.48,2.46,0.66,1.22,2.46,0.66,1.22,506,3510,693,506,3510,693,0.8235,0.3333,0.7941,0.8235,0.3333,0.7941,92,99
1580,1506,1459,1580,1506,1459,33.22,22.41,16.62,33.22,22.41,16.62,5.7,4.09,4.35,5.7,4.09,4.35,19.2,16.64,10.17,19.2,16.64,10.17,8.32,1.68,2.1,8.32,1.68,2.1,657,1550,2499,657,1550,2499,0.5,0.4,0.4375,0.5,0.4,0.4375,106,64
1373,1440,1439,1373,1440,1439,7.33,14.37,14.27,7.33,14.37,14.27,3.93,4.04,4.96,3.93,4.04,4.96,1.41,8.92,8.2,1.41,8.92,8.2,1.99,1.4,1.11,1.99,1.4,1.11,3569,2852,2866,3569,2852,2866,0.4118,0.75,0.5,0.4118,0.75,0.5,36,20
1405,1373,1420,1405,1373,1420,10.59,7.33,12.23,10.59,7.33,12.23,1.92,3.93,3.9,1.92,3.93,3.9,7.13,1.41,6.58,7.13,1.41,6.58,1.55,1.99,1.75,1.55,1.99,1.75,3337,3569,3127,3337,3569,3127,0.3571,0.4118,0.4286,0.3571,0.4118,0.4286,5,49
1446,1454,1384,1446,1454,1384,15.14,15.98,8.42,15.14,15.98,8.42,3.45,2.83,2.56,3.45,2.83,2.56,9.87,12.42,5.2,9.87,12.42,5.2,1.82,0.73,0.66,1.82,0.73,0.66,2725,2592,3510,2725,2592,3510,0.3611,0.5333,0.3333,0.3611,0.5333,0.3333,26,61
1383,1321,1387,1383,1321,1387,8.35,2.2,8.72,8.35,2.2,8.72,2.97,1.22,0.72,2.97,1.22,0.72,4.29,0.57,6.94,4.29,0.57,6.94,1.09,0.42,1.06,1.09,0.42,1.06,3516,3701,3487,3516,3701,3487,0.3333,0.25,0.5,0.3333,0.25,0.5,15,100
1488,1675,1452,1488,1675,1452,20.1,48.04,15.81,20.1,48.04,15.81,5.07,10.09,3.46,5.07,10.09,3.46,13.76,37.01,11.45,13.76,37.01,11.45,1.27,0.94,0.9,1.27,0.94,0.9,1843,201,2627,1843,201,2627,0.5,0.8235,0.4333,0.5,0.8235,0.4333,108,60
1446,1373,1506,1446,1373,1506,15.14,7.33,22.41,15.14,7.33,22.41,3.45,3.93,4.09,3.45,3.93,4.09,9.87,1.41,16.64,9.87,1.41,16.64,1.82,1.99,1.68,1.82,1.99,1.68,2725,3569,1550,2725,3569,1550,0.3611,0.4118,0.4,0.3611,0.4118,0.4,28,50
1384,1574,1409,1384,1574,1409,8.42,32.29,11.01,8.42,32.29,11.01,2.56,8.21,2.82,2.56,8.21,2.82,5.2,22.83,7.34,5.2,22.83,7.34,0.66,1.25,0.85,0.66,1.25,0.85,3510,700,3287,3510,700,3287,0.3333,0.6471,0.2333,0.3333,0.6471,0.2333,57,67
1452,1675,1440,1452,1675,1440,15.75,48.04,14.37,15.75,48.04,14.37,2.18,10.09,4.04,2.18,10.09,4.04,12.81,37.01,8.92,12.81,37.01,8.92,0.77,0.94,1.4,0.77,0.94,1.4,2635,201,2852,2635,201,2852,0.5333,0.8235,0.75,0.5333,0.8235,0.75,67,63
1488,1383,1512,1488,1383,1512,20.1,8.35,23.25,20.1,8.35,23.25,5.07,2.97,3.25,5.07,2.97,3.25,13.76,4.29,18.59,13.76,4.29,18.59,1.27,1.09,1.42,1.27,1.09,1.42,1843,3516,1441,1843,3516,1441,0.5,0.3333,0.5,0.5,0.3333,0.5,58,44
1439,1387,1448,1439,1387,1448,14.27,8.72,15.31,14.27,8.72,15.31,4.96,0.72,3.62,4.96,0.72,3.62,8.2,6.94,9.33,8.2,6.94,9.33,1.11,1.06,2.35,1.11,1.06,2.35,2866,3487,2691,2866,3487,2691,0.5,0.5,0.4167,0.5,0.5,0.4167,19,46
1459,1409,1387,1459,1409,1387,16.62,11.01,8.76,16.62,11.01,8.76,4.35,2.82,2.07,4.35,2.82,2.07,10.17,7.34,4.93,10.17,7.34,4.93,2.1,0.85,1.77,2.1,0.85,1.77,2499,3287,3485,2499,3287,3485,0.4375,0.2333,0.6176,0.4375,0.2333,0.6176,41,85
1575,1435,1603,1575,1435,1603,32.46,13.85,36.61,32.46,13.85,36.61,5.76,3.11,7.51,5.76,3.11,7.51,25.48,8.75,26.64,25.48,8.75,26.64,1.22,1.99,2.46,1.22,1.99,2.46,693,2934,506,693,2934,506,0.7941,0.4074,0.8235,0.7941,0.4074,0.8235,86,41
1321,1506,1404,1321,1506,1404,2.2,22.41,10.45,2.2,22.41,10.45,1.22,4.09,2.77,1.22,4.09,2.77,0.57,16.64,6.14,0.57,16.64,6.14,0.42,1.68,1.55,0.42,1.68,1.55,3701,1550,3343,3701,1550,3343,0.25,0.4,0.3333,0.25,0.4,0.3333,22,33
1373,1574,1404,1373,1574,1404,7.33,32.29,10.45,7.33,32.29,10.45,3.93,8.21,2.77,3.93,8.21,2.77,1.41,22.83,6.14,1.41,22.83,6.14,1.99,1.25,1.55,1.99,1.25,1.55,3569,700,3343,3569,700,3343,0.4118,0.6471,0.3333,0.4118,0.6471,0.3333,60,95
1452,1321,1439,1452,1321,1439,15.81,2.2,14.27,15.81,2.2,14.27,3.46,1.22,4.96,3.46,1.22,4.96,11.45,0.57,8.2,11.45,0.57,8.2,0.9,0.42,1.11,0.9,0.42,1.11,2627,3701,2866,2627,3701,2866,0.4333,0.25,0.5,0.4333,0.25,0.5,39,46
1617,1446,1387,1617,1446,1387,38.76,15.14,8.72,38.76,15.14,8.72,8.8,3.45,0.72,8.8,3.45,0.72,27.64,9.87,6.94,27.64,9.87,6.94,2.32,1.82,1.06,2.32,1.82,1.06,426,2725,3487,426,2725,3487,0.7222,0.3611,0.5,0.7222,0.3611,0.5,81,38
1404,1384,1383,1404,1384,1383,10.45,8.42,8.35,10.45,8.42,8.35,2.77,2.56,2.97,2.77,2.56,2.97,6.14,5.2,4.29,6.14,5.2,4.29,1.55,0.66,1.09,1.55,0.66,1.09,3343,3510,3516,3343,3510,3516,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,24,96
1413,1409,1373,1413,1409,1373,11.48,11.01,7.33,11.48,11.01,7.33,3.74,2.82,3.93,3.74,2.82,3.93,6.36,7.34,1.41,6.36,7.34,1.41,1.39,0.85,1.99,1.39,0.85,1.99,3228,3287,3569,3228,3287,3569,0.5714,0.2333,0.4118,0.5714,0.2333,0.4118,32,41
1368,1459,1452,1368,1459,1452,6.78,16.62,15.75,6.78,16.62,15.75,1.97,4.35,2.18,1.97,4.35,2.18,4.03,10.17,12.81,4.03,10.17,12.81,0.77,2.1,0.77,0.77,2.1,0.77,3589,2499,2635,3589,2499,2635,0.0833,0.4375,0.5333,0.0833,0.4375,0.5333,28,60
1617,1448,1452,1617,1448,1452,38.76,15.31,15.81,38.76,15.31,15.81,8.8,3.62,3.46,8.8,3.62,3.46,27.64,9.33,11.45,27.64,9.33,11.45,2.32,2.35,0.9,2.32,2.35,0.9,426,2691,2627,426,2691,2627,0.7222,0.4167,0.4333,0.7222,0.4167,0.4333,72,42
1454,1575,1405,1454,1575,1405,15.98,32.46,10.59,15.98,32.46,10.59,2.83,5.76,1.92,2.83,5.76,1.92,12.42,25.48,7.13,12.42,25.48,7.13,0.73,1.22,1.55,0.73,1.22,1.55,2592,693,3337,2592,693,3337,0.5333,0.7941,0.3571,0.5333,0.7941,0.3571,64,63
